index,Messprogramm,n_soll,n,M_soll,M,Strom_Effektivwert_soll,I,Stromwinkel_soll,phi,id_soll,id,iq_soll,iq,U,Pmech,Pauf,eta,Temperatur,I_R_mess,U_R_mess,R
1,1.0,500.0,501.201171875,0.0,-0.2058822214603424,1.0,0.657107949256897,0.0,,1.4142135381698608,0.0,0.0,0.0,63.373321533203125,-10.805999755859375,35.39255905151367,-0.30533280968666077,43.36777877807617,0.004362772218883038,29.959280014038086,0.0
2,1.0,500.0,501.5843811035156,0.0,-1.2200326082734136e-08,1.0,1.3401380777359009,40.0,40.31840133666992,1.0833503007888794,1.0706026554107666,0.9090390801429749,0.9085284471511841,80.32109832763672,-0.0012442022562026978,10.474639892578125,-0.00018574148998595774,44.4252815246582,0.0031586799304932356,108.49079895019531,0.0
3,1.0,500.0,502.08563232421875,0.0,0.016806703060865402,1.0,1.3382699489593506,42.0,42.03154373168945,1.050965428352356,1.0450387001037598,0.9462935924530029,0.9419995546340942,79.91559600830078,0.88365638256073,10.86240005493164,0.07997244596481323,44.07529830932617,0.0031638878863304853,107.5746078491211,0.0
4,1.0,500.0,501.70245361328125,0.0,0.016806719824671745,1.0,1.3380440473556519,44.0,43.63039016723633,1.017300009727478,1.0319504737854004,0.9823952913284302,0.9837576150894165,79.66802978515625,0.8814359903335571,11.120160102844238,0.07964088022708893,43.4699592590332,0.003174273995682597,106.62879943847656,0.0
5,1.0,500.0,501.614013671875,0.0,0.029411759227514267,1.0,1.3401600122451782,46.0,44.96675491333008,0.9823951721191406,1.0044710636138916,1.0173001289367676,1.003306269645691,79.33966064453125,1.5457580089569092,11.336799621582031,0.1363736093044281,43.89693832397461,0.003181399777531624,105.4229965209961,0.0
6,1.0,500.0,501.52557373046875,0.0,0.02689073048532009,1.0,1.340093970298767,48.0,48.26694107055664,0.9462934732437134,0.9314118027687073,1.0509655475616455,1.0441802740097046,79.0220947265625,1.4134907722473145,11.430940628051758,0.12338664382696152,43.55411911010742,0.0031854219269007444,104.4561996459961,0.0
7,1.0,500.0,501.93798828125,0.0,0.04453781992197037,1.0,1.3399059772491455,50.0,50.274932861328125,0.909038782119751,0.906793475151062,1.0833505392074585,1.0912665128707886,78.55833435058594,2.3405699729919434,11.435260772705078,0.2046068012714386,43.085655212402344,0.003191004041582346,103.172607421875,0.0
8,1.0,500.0,502.2626037597656,0.0,0.035294100642204285,1.0,1.3397239446640015,52.0,51.93129348754883,0.8706766366958618,0.8826810717582703,1.1144156455993652,1.1269923448562622,77.92574310302734,1.8555219173431396,11.35382080078125,0.16346439719200134,43.75402069091797,0.003184619825333357,101.58100891113281,0.0
9,1.0,500.0,501.26019287109375,0.0,0.03529411554336548,1.0,1.3396179676055908,54.0,54.30033874511719,0.831253707408905,0.8331717848777771,1.144122838973999,1.1594959497451782,77.38046264648438,1.8525497913360596,11.244099617004395,0.16605284810066223,43.41530227661133,0.003178810002282262,100.21131896972656,0.0
10,1.0,500.0,501.37799072265625,0.0,0.040336139500141144,1.0,1.3402119874954224,56.0,55.598114013671875,0.7908180952072144,0.799162745475769,1.172436237335205,1.1670657396316528,77.01644134521484,2.1180062294006348,10.960859298706055,0.19333520531654358,43.21004104614258,0.0031921719200909138,98.671875,0.0
11,1.0,500.0,501.2306213378906,0.0,0.029411759227514267,1.0,1.3394540548324585,58.0,56.91997146606445,0.7494188547134399,0.7695260643959045,1.1993211507797241,1.1813509464263916,76.4588623046875,1.5449540615081787,10.52631950378418,0.1448536068201065,43.280120849609375,0.0031878340523689985,97.14396667480469,0.0
